id,date,message,karma,parent
4493ec0cca8061,2016-07-06 23:29:00.000000,#TeamGlumanda,7,22c92e300d36b2
45540df1e67430,2016-07-06 23:29:00.000000,Trinke nicht alleine das ist uncool und ungesund😅,2,b1c6602e44b3c5
4557bedeaa8067,2016-07-06 23:29:00.000000,Und was ist ein Honigkuchenpferd?,6,40040df1e67430
45412a8e31c066,2016-07-06 23:29:00.000000,Finde heute sollten alle aus Solidarität zu unserer Mannschaft blaue Jodel vermeiden!  #Deutschland #AllezLesBleusImArsch,18,
45a56cddf1a068,2016-07-06 23:29:00.000000,Oh sorry bro da haben wir wohl aneinander vorbei geredet 😁,2,e2e56cddf1a068
45e12a8e31c066,2016-07-06 23:29:00.000000,"jetzt wo die ganzen schüler im bett sind wird so win post wenigstens nicht runtergevotet, nice :p",2,d0fcd7573bf6bb
46e7bedeaa8067,2016-07-06 23:29:00.000000,Einen Besen ,8,2e648dc5b1b061
4728ef8ccab06e,2016-07-06 23:29:00.000000,Yup auch noch wach😀 #illuminati,3,2f74b62a879064
44f7bedeaa8067,2016-07-06 23:29:00.000000,"Wenn man sich auf dem Frauenklo im Savoy über den Spiegel neben dem Klo freut und dann bemerkt, dass man gar nicht blond ist und auch nicht steht, sondern sitzt, weiß man: Betrunken auf der Freundinnentoilette! Wer denkt sich sowas aus?!",29,
43fa47d0151068,2016-07-06 23:29:00.000000,Ich bin auch schön 😊 aber weiß nicht wie ich schon all die Jahre studiere... 🤔,4,5a5d0f0fe0907c
442e77ea5cc755,2016-07-06 23:29:00.000000,Pahaha diese Antworten hier bewahrheiten meine Vorurteile zu den Studenten in BBG,2,0cdcd7573bf6bb
444ffe1014e069,2016-07-06 23:29:00.000000,Nur mal so ist die durchschnittliche Lörres größe nicht bei 15cm in Deutschland? 😅 Fühle mich übrigens ziemlich erbärmlich weil mein LÖRRES keine 17 cm hat und ich auch keinen Erfolg bei frauen 😩,2,522faf6068d056
446a47d0151068,2016-07-06 23:29:00.000000,😂😂😂,1,e07d0f0fe0907c
448ffe1014e069,2016-07-06 23:29:00.000000,Bei mir Michaelishof 😶,2,8207bedeaa8067
44472a3e00c07a,2016-07-06 23:29:00.000000,"Ex: Du dummes Arschloch Ich:Dumm? Ex: Ya ! Ich: Das klügste was dir jemals aus dem Mund kam, war mein Schwanz! Ex:... #applycoldwatertotheburnedarea",64,
43ea47d0151068,2016-07-06 23:29:00.000000,"Also ich hab auch n Dachzimmer und hab ca. dieselben Temperaturen. :) Finde es noch durchaus erträglich und es graut mir vor Wochenende, wenn sich die Hitze immer weiter anstaut. 🙈",1,62356cddf1a068
43f5d580b1d062,2016-07-06 23:29:00.000000,Komiker,5,d688ef8ccab06e
4495d580b1d062,2016-07-06 23:29:00.000000,Google meint Krebs ,4,2b6c670771f06b
44dd0f0fe0907c,2016-07-06 23:29:00.000000,"Eindeutig a, allerdings ist eine persönliche Konfrontation deutlich sympathischer !",1,142faf6068d056
452a47d0151068,2016-07-06 23:29:00.000000,Bis jetzt nicht... Lohnt es sich denn? ,5,42348dc5b1b061
453cd7573bf6bb,2016-07-06 23:29:00.000000,Er stirbt bald,1,4392c9df3726a0
453f3331011784,2016-07-06 23:29:00.000000,Alter geeeeeil,4,38423888e5e6a9
454ffe1014e069,2016-07-06 23:29:00.000000,"Verbindungswörter kommen immer gut: thus, hence, therfore, because, however, yet,...  Versuche and und but zu vermeiden. Wenn ich dran denke dann poste ich dir hier morgen nochmal ein paar Fotos, wenn nicht, kommentiert nochmal damit ich ne",3,30d3ec0cca8061
457a47d0151068,2016-07-06 23:29:00.000000,Vielleicht sollte man auch anfangen die Demokratie an sich zu hinterfragen.,1,67653aac99b06e
45be6d11853437,2016-07-06 23:29:00.000000,M ,2,3bc3ec0cca8061
44023888e5e6a9,2016-07-06 23:29:00.000000,"Mein erstes mal war auch ein ONS, hab's nie bereut. Musst dich ja nicht von  Moralvorstellungen anderer leiten lassen. Du bist erwachsen und kannst tun, worauf du Lust hast :)",32,331cd7573bf6bb
44d56cddf1a068,2016-07-06 23:29:00.000000,"Bei Udos Tattooclub in Molfsee habe ich mir mal eine schlimme Infektion geholt, Besteck wird dort nicht gereinigt",12,2e648dc5b1b061
463e6d11853437,2016-07-06 23:29:00.000000,Keule!,7,62f5db486190f8
463d0f0fe0907c,2016-07-06 23:29:00.000000,Nein natürlich nicht (: aber ich weiß nicht wie soll ich denn sonst sein 🙈,3,1b5b47e6f1e063
464d0f0fe0907c,2016-07-06 23:29:00.000000,"Dann sieh dir mal die Freunde von Freunden an, sind tendenziell ja auf der gleichen Wellenlänge unterwegs und quasi schon ""vorsortiert""",6,ec7ffe1014e069
467d0f0fe0907c,2016-07-06 23:29:00.000000,Dich auch nicht. 🔝,1,0b112a8e31c066
46872a3e00c07a,2016-07-06 23:29:00.000000,"Ja, und dann gleich Lörres reinhämmern!",2,2428ef8ccab06e
46848dc5b1b061,2016-07-06 23:29:00.000000,Dann hab ich 19cm😂😂😂😂,7,522faf6068d056
46512a8e31c066,2016-07-06 23:29:00.000000,"Wenn ich nachts jodle und sehe, wie Leute nicht schlafen können, kriege ich Angst, dass ich einer von denen werde #creepy #kannmaneuchuntereinanderquatschenlassen #blauergutenachtjodel",22,
45da47d0151068,2016-07-06 23:29:00.000000,Oder sag ihm du hast aids und er muss sich sofort testen lassen du willst ja nicht dass er auch dem schicksal erliegt zu sterben (vlt macht er es dann nie wieder) #aufjedenfalleindreckskerl,46,2595eff9082057
456f3331011784,2016-07-06 23:29:00.000000,"Solange du verhütest, keine falschen Gefühle vorspielst und dein Gegenüber immer anständig behandelst: Egal wie viel.",37,3042c9df3726a0
4725d580b1d062,2016-07-06 23:29:00.000000,"Verliebt sein und Lieben sind zwei völlig verschiedene Dinge. Leider wird ""Ich liebe dich"" heute so inflationär genutzt, dass es kaum noch Bedeutung hat. Vielleicht ist das auch ein Grund für die Unsicherheit/Unentschlossenheit..",12,abe38f1281f065
46240df1e67430,2016-07-06 23:29:00.000000,"Wer einschläft, muss auch ausschlafen.  Gute Nacht. ",87,
46140df1e67430,2016-07-06 23:29:00.000000,"Also ich kann aus eigener Erfahrung sagen: ich hab mit ungesundem essen und kcal Defizit auch abgenommen. Ich denke OP wollte einfach darauf raus, dass man KH nicht so verteufeln sollte wie man es eben tut. ",10,ba92c9df3726a0
44d56cddf1a068,2016-07-06 23:29:00.000000,"Meine Mama sagt: dumm ist der, der dummes tut  #forrestgump 🏃🏻",24,10b10e1d77c067
4509e1af4fd779,2016-07-06 23:29:00.000000,Was für Orte draußen kennt ihr so wo man unentdeckt sex haben kann ? ,4,
45ce6d11853437,2016-07-06 23:29:00.000000,"Suche eine frau, die mich krault! Alles andere ist Nebensache! Revanchiere mich. ",44,
4537bedeaa8067,2016-07-06 23:29:00.000000,"Also mit gerade kennengelernten Tausch ich eigentlich keine nummern aus,  es sei denn ich hab mit denen durchs Studium ist sonst wie längerfristig zu tun... Exfreundinnen ist n kritisches thema",14,e7ae85a4cea044
453f3331011784,2016-07-06 23:29:00.000000,"Achtung Polizei Nähe Audimax, hält Radfahrer an!",28,
475a47d0151068,2016-07-06 23:29:00.000000,Noch wer wach? #niewiederhorrorfilm,7,
40248dc5b1b061,2016-07-06 23:28:00.000000,Never ever!  Liebe <-> andere ficken,9,3c748dc5b1b061
40040df1e67430,2016-07-06 23:28:00.000000,Was ist eigentlich ein Schneekönig und warum freut der sich? #mysterienderdeutschensprache #deepthoughtsaftermidnight #dabratmirdocheinernstorch,30,
4297bcce2dd759,2016-07-06 23:28:00.000000,Endlich mal in Magdeburg❤️,22,
4003ec0cca8061,2016-07-06 23:28:00.000000,W 23 auch aus Zollstock.  Woher kommt ihr den? M? W? Wie alt? ,1,38c0d773a90056
404a47d0151068,2016-07-06 23:28:00.000000,Worum geht's denn da?👀,1,342faf6068d056
407a47d0151068,2016-07-06 23:28:00.000000,#ifeelyou,2,08892e300d36b2
41b9e1af4fd779,2016-07-06 23:28:00.000000,Bacholer of Seienz oder of Artz?,44,b23648691a45ab
409ffe1014e069,2016-07-06 23:28:00.000000,"Jungs, ihr wart echt cool!  Hoffe, ihr habt Jodel und lest das^^",5,
40c56cddf1a068,2016-07-06 23:28:00.000000,Manches kann man nicht einfach abstellen?!,1,ebd8ef8ccab06e
40fa47d0151068,2016-07-06 23:28:00.000000,😖😖,1,392a1b09022060
410e6d11853437,2016-07-06 23:28:00.000000,Gibt es hier nen paar Bilder von Frauenfüßen?,10,eaecea25021353
40656cddf1a068,2016-07-06 23:28:00.000000,Ne nur freimaurer,5,25023888e5e6a9
4069e1af4fd779,2016-07-06 23:28:00.000000,Haha besser als Bravo 😆 da hat er sich ordenrlich blamiert,1,3fa5cd2040d250
4078ef8ccab06e,2016-07-06 23:28:00.000000,Mein bester Freund hat kaum mehr Zeit für mich.,2,3b440df1e67430
4087bedeaa8067,2016-07-06 23:28:00.000000,Join Team ROT ❤️,3,6a948dc5b1b061
4099e1af4fd779,2016-07-06 23:28:00.000000,Ich mag so sexy gepflegten Bart (3-5 Tage) - sehr sehr heiß und sehr sehr männlich 😍,6,c0228df461a068
40b2c9df3726a0,2016-07-06 23:28:00.000000,Bordeaux rot,2,b9328df461a068
40b2c9df3726a0,2016-07-06 23:28:00.000000,HABEN DIE KEIN BANDMASS WAS ACHT METER LANG IS?! Junge Junge Junge Junge Junge Junge Junge..,2,fdb3ebead373cc
40b40df1e67430,2016-07-06 23:28:00.000000,"""Demenz ist nicht lustig, vergiss das nicht..""",7,
40f7bcce2dd759,2016-07-06 23:28:00.000000,Riley finde ich langsam langweilig 😪,3,8ff771c872406a
40f2c9df3726a0,2016-07-06 23:28:00.000000,"*iOS, zur verdeutlichung 😄",1,0717bcce2dd759
4127bedeaa8067,2016-07-06 23:28:00.000000,Ich versteh den Hashtag nicht.,6,3d3e6d11853437
41540df1e67430,2016-07-06 23:28:00.000000,Ich Gönn es dir und zwar nur dir. Weil du nicht dämlich vist im Gegensatz zum rest,2,e07d0f0fe0907c
41740df1e67430,2016-07-06 23:28:00.000000,"Lieber kleine, als viel zu große",16,3d3ffe1014e069
418b47e6f1e063,2016-07-06 23:28:00.000000,Hab snapchat 💋,1,1233ec0cca8061
4312c9df3726a0,2016-07-06 23:28:00.000000,"Eine davon hat bestimmt einen Daddy Komplex, also immer ran.",1,a9efa6ca82006c
43123888e5e6a9,2016-07-06 23:28:00.000000,Sind doch genug wach :D,2,cf7771c872406a
41dcd7573bf6bb,2016-07-06 23:28:00.000000,"Halt einfach den Rand, bitte! ",4,3ffc670771f06b
41b2c9df3726a0,2016-07-06 23:28:00.000000,Für den boy ,5,1469e1af4fd779
41db47e6f1e063,2016-07-06 23:28:00.000000,Glaube es gibt hier in der Gegend mehrere Campingplätze.  Seid ihr die von heute Nachmittag aus Bensersiel 🍻😀,2,0435eff9082057
42272a3e00c07a,2016-07-06 23:28:00.000000,Лаку нођ друг! (Gibt leider keine Jugoslawienflagge bei den Emojis),2,ffd2c9df3726a0
4247bedeaa8067,2016-07-06 23:28:00.000000,Er rennt weg oder druf ,9,b86e6d11853437
42740df1e67430,2016-07-06 23:28:00.000000,Sometimes you have to write english sentences with basswords Google it and destroy your teacher,1,30d3ec0cca8061
4282c9df3726a0,2016-07-06 23:28:00.000000,Dann hast du nicht die richtigen Freunde. 😉,2,fd772a3e00c07a
4297bcce2dd759,2016-07-06 23:28:00.000000,Name? :D,1,1233ec0cca8061
42b92e300d36b2,2016-07-06 23:28:00.000000,"Ich glaub, du bist ein ganz süßer Mensch. :)",5,19a6b7f2985054
42b2c9df3726a0,2016-07-06 23:28:00.000000,"Wieso hat sie nicht gut vermittelt , die sind doch jetzt ruhig ",6,f3c2c9df3726a0
42eb47e6f1e063,2016-07-06 23:28:00.000000,Ich fordere Beweisbild des krassen Arsches,1,a338ef8ccab06e
430b47e6f1e063,2016-07-06 23:28:00.000000,Nimms mir nicht übel😉,2,1b5b47e6f1e063
4397bcce2dd759,2016-07-06 23:28:00.000000,Voldemort,2,d688ef8ccab06e
415e6d11853437,2016-07-06 23:28:00.000000,Was hältst du davon? 😏 #fingerinpoMEXCO!,1,509648691a45ab
41623888e5e6a9,2016-07-06 23:28:00.000000,Meine mumu,4,9e58851c927066
4193ec0cca8061,2016-07-06 23:28:00.000000,"he, she, it das s muss mit",9,30d3ec0cca8061
40ecd7573bf6bb,2016-07-06 23:28:00.000000,"Ist n Black Hawk, der will nur spielen ",7,34423888e5e6a9
40e48dc5b1b061,2016-07-06 23:28:00.000000,Hier 🙋,1,4ff72a3e00c07a
40f72a3e00c07a,2016-07-06 23:28:00.000000,Vorallem ab 1 Uhr wird die Jodelresterampe eröffnet. ,8,ec7ffe1014e069
41048dc5b1b061,2016-07-06 23:28:00.000000,Da gibt es Lachs!,2,37f9e1af4fd779
411f3331011784,2016-07-06 23:28:00.000000,Gute Nacht Frankenberger ❤️,9,
41592e300d36b2,2016-07-06 23:28:00.000000,Freches arschgeigensolo,2,d688ef8ccab06e
41748dc5b1b061,2016-07-06 23:28:00.000000,Hmm habe ich befürchtet :/  Was schätzt du wann soll es denn in DE endlich normal freigeschalten werden?,2,fa95eff9082057
41792e300d36b2,2016-07-06 23:28:00.000000,Du musst ehrenamtlich bei einem Fest für nen guten zweck helfen.,6,36ac670771f06b
418c670771f06b,2016-07-06 23:28:00.000000,ja..und dass ich das einmal sagen würde hätte ich echt nie gedacht :D,2,2626b7f2985054
419cd7573bf6bb,2016-07-06 23:28:00.000000,Hab mit 12 in das Kinderbecken im aqualand gekackt seit dem bin ich da nie wieder hin gegangen xD,9,dc73ebead373cc
4198ef8ccab06e,2016-07-06 23:28:00.000000,Naja in der missi ab und zu mal an den nippeln saugen geht immer ,9,3d3ffe1014e069
41b48dc5b1b061,2016-07-06 23:28:00.000000,"wieso, hast du keinen Rucksack??⬆️😆",3,d47d5941422065
41fc670771f06b,2016-07-06 23:28:00.000000,"Jaaaa, Gloryhole! 🙆🙆🙆",1,164ffe1014e069
42048dc5b1b061,2016-07-06 23:28:00.000000,Sex bei mir: -rein -raus Fertig,2,2f82c9df3726a0
420c670771f06b,2016-07-06 23:28:00.000000,Bedank dich am besten mal. Gibt dir Luft bis die/der nächste Partner/-in die Wirte sagt.,4,37e48dc5b1b061
425b47e6f1e063,2016-07-06 23:28:00.000000,M hat auch grad lust :),3,3b35d580b1d062
427cd7573bf6bb,2016-07-06 23:28:00.000000,"(2) in England gekauft.  Wobei ich jetzt auch schon mal bei dm welche in drei verschieden Größen gesehen habe. Einfach mal ausprobieren, ich finde es eine Bereicherung ",4,d926602e44b3c5
428d0f0fe0907c,2016-07-06 23:28:00.000000,liebeskasper ,3,d688ef8ccab06e
428cd7573bf6bb,2016-07-06 23:28:00.000000,"Hey... jeder findet irgendjemanden der passt, wenn er will und sich bemueht, nur manchmal stimmt das anspruchs-niveau nicht.  ",2,da072a3e00c07a
42cf3331011784,2016-07-06 23:28:00.000000,Kommt drauf an. Fühl mich manchmal wie ne 8 aber meistens eher 5-6  W19,5,8da56cddf1a068
422ffe1014e069,2016-07-06 23:28:00.000000,Ne runde Mario Kart ?,13,1988ef8ccab06e
42d3ec0cca8061,2016-07-06 23:28:00.000000,Spät nachts noch sehr aktiv jodel kommentieren dann schlafen gehen müssen und am nächsten tag 100 benachrichtigungen #imerstenmomentbeliebtfühlen,2,
42ee6d11853437,2016-07-06 23:28:00.000000,Meinst du jetzt nur die Brustwarzen oder den ganzen Warzenvorhof? Finde meistens dass es sogar besser aussieht wenn das nicht so ausgeprägt ist.,7,3d3ffe1014e069
4382c9df3726a0,2016-07-06 23:28:00.000000,Flöte,3,d688ef8ccab06e
40f12a8e31c066,2016-07-06 23:28:00.000000,Bin auch hellwach 💃🏼,1,e1d92e300d36b2
41612a8e31c066,2016-07-06 23:28:00.000000,Welche aus der Drogerie?,2,361e77ea5cc755
418a47d0151068,2016-07-06 23:28:00.000000,Das ist akzeptabel 😂😂😜,3,1fc2c9df3726a0
41ae77ea5cc755,2016-07-06 23:28:00.000000,"Warum ein, wenn man beides haben kann?",2,18de6d11853437
420b47e6f1e063,2016-07-06 23:28:00.000000,"Und du denkst ich schlaf alleine ein, doch meine treue Begleitung ist meine Einsamkeit. #fml",8,
4277bcce2dd759,2016-07-06 23:28:00.000000,Fotografier perso ab damit du ihn hast wenn er dich geschwängert hat,33,2595eff9082057
4069e1af4fd779,2016-07-06 23:28:00.000000,Also hier noch mal der Biereinlader :) Ich mein das ernst! Lass uns morgen ein Bierchen trinken :) oder zwei. Und einfachmal unterhalten :),18,083552fd0b85a8
400b47e6f1e063,2016-07-06 23:28:00.000000,":( dann bin i h wohl raus, ihr könnt euch ja treffen dann ohne mich😭 Ihr seid aber nicht Jürgen und Manfred hoffe ich ",1,38c0d773a90056
40b72a3e00c07a,2016-07-06 23:28:00.000000,"Danke. 😅 Ist es wirklich so (aussortierend&) schwer, wie behauptet wird?",1,927e6d11853437
40b48dc5b1b061,2016-07-06 23:28:00.000000,Ehrlich? Taugt der nicht nur für Jurastudenten?🙈,8,38c56cddf1a068
40bb47e6f1e063,2016-07-06 23:28:00.000000,"Glaubt mir, selbst wenn jemand seine Brüste postet, es wird nicht freigeschalten. Wenn man zu viel Haut sieht, wird das Bild gesperrt. Also liegt nicht (nur) an den mädels",3,0d240df1e67430
40db47e6f1e063,2016-07-06 23:28:00.000000,Ich bin ja fast selber high davon,1,1d548dc5b1b061
42dd0f0fe0907c,2016-07-06 23:28:00.000000,Schön gesagt ,2,e07d0f0fe0907c
42ef3331011784,2016-07-06 23:28:00.000000,📌,3,c7e40df1e67430
42e48dc5b1b061,2016-07-06 23:28:00.000000,"Sowas gibts leider nicht, sonst wären Kondome ja fast überflüssig ",4,2595eff9082057
416a47d0151068,2016-07-06 23:28:00.000000,"Glaubt ihr dass wenn anstatt Japan, Deutschland damals die zwei Atombomben abbekommen hätte, wir heute so eine kranke und upgefuckte Kultur hätten?",1,
4105d580b1d062,2016-07-06 23:28:00.000000,"Es heißt eh immer: Ein Mädchen das viel Sex hat , ist eine Schlampe .  Ein Junge der viel Sex hat ist ein King/Playboy ect.  Ich bin M 22 und habe viel Sex. Ich kann dazu nur sagen, dass ich Mädchen toll finde, die ihre Sexualität ausleben ",1,3042c9df3726a0
431d0f0fe0907c,2016-07-06 23:28:00.000000,Ich drücke dir die Daumen dass du das alles unter einen Hut bekommst und bin mir eigentlich sicher dass auch du das schaffst. (3) Alles Liebe!,4,aec8851c927066
435fb948ba5067,2016-07-06 23:28:00.000000,Bis morgen 😂,2,b4248dc5b1b061
435c670771f06b,2016-07-06 23:28:00.000000,Ich liebe Leggins 😍😍  Macht die Frau um ca. 13% nochmal attraktiver und 2% dünner ,2,53b69b97a1d206
437f3331011784,2016-07-06 23:28:00.000000,Arschloch,1,3ffc670771f06b
43a2c9df3726a0,2016-07-06 23:28:00.000000,Welche Jungs?,3,409ffe1014e069
4005d580b1d062,2016-07-06 23:28:00.000000,"Ne, nur Homo. 😂 #dennochsexy #2 #3",12,c7e40df1e67430
400fb948ba5067,2016-07-06 23:28:00.000000,Du bist bestimmt eine kleine süße Maus OP  :*,1,3299e1af4fd779
400a47d0151068,2016-07-06 23:28:00.000000,"Sonnenbrille, Halstuch, Mütze, Kinderschokolade, Müllsäcke, Schaufel, Zigaretten... nix ungewöhnliches.",5,80e5cd2040d250
40123888e5e6a9,2016-07-06 23:28:00.000000,Ruf ma an,1,e7ae77ea5cc755
4025d580b1d062,2016-07-06 23:28:00.000000,Jägermeister: -Jägermeister Fertig! ,1,2f82c9df3726a0
405fb948ba5067,2016-07-06 23:28:00.000000,wo arbeitest du? Gastronomie: Durchfall !,9,36ac670771f06b
4065d580b1d062,2016-07-06 23:28:00.000000,"Hier M20. Mama hat gesagt ich bin ein ganz hübscher, also M24 sexy, mit wem? ;)",11,c7e40df1e67430
40e12a8e31c066,2016-07-06 23:28:00.000000,Kenn ich. Gewöhnt man sich dran.,4,1b06602e44b3c5
40fffe1014e069,2016-07-06 23:28:00.000000,"Vielen scheint der 1. Eindruck aber soviel zu bedeuten, dass man nie die Chance bekommt, auch mal mit seinem Charakter zu punkten 😧",1,da072a3e00c07a
41ee77ea5cc755,2016-07-06 23:28:00.000000,Es soll ja sogar Jodelpärchen geben!,1,ec7ffe1014e069
42023888e5e6a9,2016-07-06 23:28:00.000000,Analprodukt,4,d688ef8ccab06e
4223ec0cca8061,2016-07-06 23:28:00.000000,12€,1,e512c9df3726a0
4223ec0cca8061,2016-07-06 23:28:00.000000,"3 mal, aber jetzt in einer glücklichen Beziehung, die mir aufzeigt, dass das vorher wirklich nur Wunschdenken war. Das jetzt könnte was fürs Leben werden - also 4 mal.",6,e4ee6d11853437
42212a8e31c066,2016-07-06 23:28:00.000000,Sean?,3,6cce77ea5cc755
42623888e5e6a9,2016-07-06 23:28:00.000000,Junge blas doch noch mehr,1,391cd7573bf6bb
42e56cddf1a068,2016-07-06 23:28:00.000000,"Nein um Gottes Willen nicht Harfst fragen, der macht dich nächste Woche Dienstag dann eh nackig 😂😂 Aber jetzt im Ernst: Mach ne Lerngruppe mit deinen Leuten, das hilft 👌🏼",5,086df131d4d3c5
437a47d0151068,2016-07-06 23:28:00.000000,"Sorry, mein Fehler.  Schon spät :) ",2,373f3331011784
437a47d0151068,2016-07-06 23:28:00.000000,Denken ist die Interpretation deiner Emotion! Ohne das Denken wäre keine Emotion möglich.  Sie gibt der Emotion ihren Charakter.  Woher wüsstest du sonst dass Angst Wut oder Trauer etwas schlechtes ist. Oder ist es das überhaupt? Eben nicht,4,1cca47d0151068
43923888e5e6a9,2016-07-06 23:28:00.000000,"Alternativ mit dem Auto von Zollstock über sülz nach Brück? Ne, kein Jürgen oder Manfred bin w,20 😂",1,38c0d773a90056
43b8ef8ccab06e,2016-07-06 23:28:00.000000,Dankee,1,e05e6d11853437
43b9e1af4fd779,2016-07-06 23:28:00.000000,Einfach Schwanz und gut.,4,083faf6068d056
42dd0f0fe0907c,2016-07-06 23:28:00.000000,noch wer wach? bin schlaflos 😞,13,
41ba47d0151068,2016-07-06 23:28:00.000000,"Wenn du schon vor 3 h schlafen wolltest, weil du morgen früh lernen wolltest  #hatgutgeklappt #juststudentthings ",25,
41eb47e6f1e063,2016-07-06 23:28:00.000000,"An mein hoffentlich heute früh und um 6.30 Uhr nüchternes Ich: Ich habe dir eine Nektarine, einen Energydrink, 2 Duplo und eine Banane plus Wasser in deinen Rucksack für morgen gepackt. Liebe Grüße Dein betrunkenes Ich #vielspaß ",192,
43a9e1af4fd779,2016-07-06 23:28:00.000000,"Dieser Moment, wenn du heraus findest, dass die Neue von deinem Ex, genau die ist, über die du ihm damals gesagt hast, dass du dich unwohl fühlst wenn er sich mit ihr abgibt. #vorahnung #gefühletäuschennie #hfftlbetrügterdichauch",33,
